285,338,127,-0.1,1.1,8.7518e-16,1.0224e-14,0.62181,0.44282,0.15795,0.12896,0.253,0.25023
283,348,119,-0.1,1.1,8.7518e-16,1.0224e-14,0.61917,0.44646,0.15764,0.13185,0.249,0.25025
261,365,124,-0.1,1.1,8.7518e-16,1.0224e-14,0.61848,0.44709,0.15851,0.13379,0.249,0.25025
243,369,138,-0.1,1.1,8.7518e-16,1.0224e-14,0.611,0.45062,0.15862,0.13221,0.245,0.2502
272,356,122,-0.1,1.1,8.7518e-16,1.0224e-14,0.6122,0.45088,0.1585,0.13483,0.24,0.25005
233,368,149,-0.1,1.1,8.7518e-16,1.0224e-14,0.61224,0.44972,0.16079,0.13497,0.253,0.25023
236,378,136,-0.1,1.1,8.7518e-16,1.0224e-14,0.60779,0.45237,0.16101,0.1345,0.254,0.25022
234,390,126,-0.1,1.1,8.7518e-16,1.0224e-14,0.60552,0.45225,0.15764,0.13649,0.249,0.25025
218,396,136,-0.1,1.1,8.7518e-16,1.0224e-14,0.59888,0.45059,0.16276,0.13771,0.254,0.25022
241,364,145,-0.1,1.1,8.7518e-16,1.0224e-14,0.59846,0.44903,0.16175,0.13882,0.251,0.25025
256,361,133,-0.1,1.1,8.7518e-16,1.0224e-14,0.60063,0.44992,0.16155,0.13574,0.251,0.25025
241,370,139,-0.1,1.1,8.7518e-16,1.0224e-14,0.59855,0.4501,0.16012,0.13708,0.253,0.25023
251,353,146,-0.1,1.1,8.7518e-16,1.0224e-14,0.60304,0.4442,0.15735,0.13656,0.249,0.25025
253,361,136,-0.1,1.1,8.7518e-16,1.0224e-14,0.60214,0.4474,0.16326,0.13684,0.251,0.25025
257,352,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.60184,0.44332,0.16701,0.13311,0.257,0.25015
269,349,132,-0.1,1.1,8.7518e-16,1.0224e-14,0.61111,0.43792,0.16239,0.12867,0.267,0.24967
274,342,134,-0.1,1.1,8.7518e-16,1.0224e-14,0.6139,0.43691,0.16134,0.12922,0.269,0.24953
263,371,116,-0.1,1.1,8.7518e-16,1.0224e-14,0.61506,0.44107,0.1597,0.13169,0.267,0.24967
281,334,135,-0.1,1.1,8.7518e-16,1.0224e-14,0.61531,0.43579,0.16136,0.13193,0.258,0.25012
270,364,116,-0.1,1.1,8.7518e-16,1.0224e-14,0.61772,0.43854,0.15987,0.13589,0.254,0.25022
272,353,125,-0.1,1.1,8.7518e-16,1.0224e-14,0.62039,0.43779,0.16274,0.13556,0.255,0.2502
244,377,129,-0.1,1.1,8.7518e-16,1.0224e-14,0.61303,0.43651,0.16216,0.13218,0.26,0.25005
257,372,121,-0.1,1.1,8.7518e-16,1.0224e-14,0.61034,0.43671,0.16384,0.13269,0.261,0.25001
247,391,112,-0.1,1.1,8.7518e-16,1.0224e-14,0.6061,0.44274,0.16134,0.13284,0.262,0.24996
254,361,135,-0.1,1.1,8.7518e-16,1.0224e-14,0.60681,0.44235,0.16009,0.13116,0.262,0.24996
239,380,131,-0.1,1.1,8.7518e-16,1.0224e-14,0.60467,0.44379,0.15978,0.12857,0.264,0.24986
249,360,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.60463,0.44266,0.162,0.1265,0.255,0.2502
252,379,119,-0.1,1.1,8.7518e-16,1.0224e-14,0.60688,0.44463,0.16253,0.12883,0.258,0.25012
249,368,133,-0.1,1.1,8.7518e-16,1.0224e-14,0.60818,0.44139,0.16245,0.13124,0.259,0.25009
265,370,115,-0.1,1.1,8.7518e-16,1.0224e-14,0.60731,0.44882,0.16642,0.13154,0.258,0.25012
249,366,135,-0.1,1.1,8.7518e-16,1.0224e-14,0.60781,0.44341,0.1674,0.12862,0.255,0.2502
257,359,134,-0.1,1.1,8.7518e-16,1.0224e-14,0.60283,0.44833,0.1657,0.13253,0.252,0.25024
270,336,144,-0.1,1.1,8.7518e-16,1.0224e-14,0.61398,0.4426,0.16248,0.12729,0.256,0.25018
260,373,117,-0.1,1.1,8.7518e-16,1.0224e-14,0.61719,0.45188,0.16005,0.12923,0.257,0.25015
251,361,138,-0.1,1.1,8.7518e-16,1.0224e-14,0.61083,0.45214,0.16395,0.13109,0.252,0.25024
266,362,122,-0.1,1.1,8.7518e-16,1.0224e-14,0.60977,0.45424,0.16044,0.13084,0.244,0.25018
245,356,149,-0.1,1.1,8.7518e-16,1.0224e-14,0.61405,0.44998,0.15903,0.13146,0.243,0.25015
257,353,140,-0.1,1.1,8.7518e-16,1.0224e-14,0.61213,0.44696,0.16103,0.13413,0.238,0.24996
256,364,130,-0.1,1.1,8.7518e-16,1.0224e-14,0.61481,0.44813,0.15841,0.13589,0.237,0.24991
266,355,129,-0.1,1.1,8.7518e-16,1.0224e-14,0.61344,0.44789,0.15988,0.1314,0.24,0.25005
247,365,138,-0.1,1.1,8.7518e-16,1.0224e-14,0.60624,0.4499,0.15825,0.13028,0.238,0.24996
257,352,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.61019,0.44975,0.15498,0.13109,0.23,0.24945
255,345,150,-0.1,1.1,8.7518e-16,1.0224e-14,0.61098,0.44543,0.15546,0.1263,0.242,0.25012
247,368,135,-0.1,1.1,8.7518e-16,1.0224e-14,0.61155,0.44369,0.15882,0.12697,0.246,0.25022
251,360,139,-0.1,1.1,8.7518e-16,1.0224e-14,0.61158,0.44485,0.15854,0.12466,0.252,0.25024
259,352,139,-0.1,1.1,8.7518e-16,1.0224e-14,0.61061,0.44254,0.15635,0.12116,0.247,0.25023
281,332,137,-0.1,1.1,8.7518e-16,1.0224e-14,0.61903,0.43922,0.15574,0.12513,0.245,0.2502
270,364,116,-0.1,1.1,8.7518e-16,1.0224e-14,0.62107,0.44146,0.15806,0.12692,0.245,0.2502
277,349,124,-0.1,1.1,8.7518e-16,1.0224e-14,0.62122,0.44426,0.15619,0.13014,0.241,0.25009
260,374,116,-0.1,1.1,8.7518e-16,1.0224e-14,0.61623,0.44935,0.15617,0.13502,0.242,0.25012
250,357,143,-0.1,1.1,8.7518e-16,1.0224e-14,0.60759,0.44507,0.15694,0.12962,0.24,0.25005
233,391,126,-0.1,1.1,8.7518e-16,1.0224e-14,0.59937,0.44894,0.15513,0.13221,0.235,0.2498
232,386,132,-0.1,1.1,8.7518e-16,1.0224e-14,0.59927,0.45189,0.15484,0.13706,0.229,0.24937
229,367,154,-0.1,1.1,8.7518e-16,1.0224e-14,0.59718,0.44787,0.15313,0.13525,0.237,0.24991
253,363,134,-0.1,1.1,8.7518e-16,1.0224e-14,0.60072,0.44339,0.15677,0.13358,0.236,0.24986
258,369,123,-0.1,1.1,8.7518e-16,1.0224e-14,0.60042,0.44578,0.16152,0.13357,0.233,0.24967
237,377,136,-0.1,1.1,8.7518e-16,1.0224e-14,0.5984,0.45119,0.15853,0.12883,0.231,0.24953
237,368,145,-0.1,1.1,8.7518e-16,1.0224e-14,0.60048,0.44671,0.15514,0.12986,0.232,0.2496
232,388,130,-0.1,1.1,8.7518e-16,1.0224e-14,0.5963,0.45109,0.15784,0.13274,0.23,0.24945
243,366,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.59917,0.45198,0.15245,0.13189,0.226,0.24909
246,363,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.59694,0.45257,0.15679,0.13162,0.224,0.24889
227,383,140,-0.1,1.1,8.7518e-16,1.0224e-14,0.59657,0.44697,0.15558,0.13186,0.22,0.24844
250,381,119,-0.1,1.1,8.7518e-16,1.0224e-14,0.59396,0.4488,0.15595,0.13368,0.215,0.24779
239,386,125,-0.1,1.1,8.7518e-16,1.0224e-14,0.59214,0.4539,0.15696,0.13477,0.211,0.24719
238,365,147,-0.1,1.1,8.7518e-16,1.0224e-14,0.5858,0.45836,0.16012,0.13783,0.209,0.24686
213,377,160,-0.1,1.1,8.7518e-16,1.0224e-14,0.58264,0.45096,0.15815,0.13554,0.207,0.24652
230,371,149,-0.1,1.1,8.7518e-16,1.0224e-14,0.57945,0.45186,0.15791,0.13187,0.204,0.24598
214,385,151,-0.1,1.1,8.7518e-16,1.0224e-14,0.57974,0.45122,0.16311,0.1307,0.205,0.24616
208,391,151,-0.1,1.1,8.7518e-16,1.0224e-14,0.57782,0.45253,0.16096,0.13525,0.206,0.24634
233,373,144,-0.1,1.1,8.7518e-16,1.0224e-14,0.5775,0.45258,0.16093,0.13284,0.208,0.24669
214,365,171,-0.1,1.1,8.7518e-16,1.0224e-14,0.57635,0.44915,0.16275,0.13324,0.212,0.24734
234,375,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.57832,0.44619,0.16219,0.13295,0.214,0.24764
240,349,161,-0.1,1.1,8.7518e-16,1.0224e-14,0.57949,0.44291,0.16663,0.1252,0.22,0.24844
221,382,147,-0.1,1.1,8.7518e-16,1.0224e-14,0.57692,0.44701,0.16602,0.12909,0.218,0.24819
228,359,163,-0.1,1.1,8.7518e-16,1.0224e-14,0.5789,0.4461,0.16635,0.1312,0.209,0.24686
230,368,152,-0.1,1.1,8.7518e-16,1.0224e-14,0.58397,0.44554,0.16657,0.13433,0.211,0.24719
226,371,153,-0.1,1.1,8.7518e-16,1.0224e-14,0.5819,0.44546,0.16256,0.1334,0.213,0.24749
217,386,147,-0.1,1.1,8.7518e-16,1.0224e-14,0.58315,0.44545,0.15612,0.1325,0.212,0.24734
215,396,139,-0.1,1.1,8.7518e-16,1.0224e-14,0.58225,0.45106,0.15567,0.14112,0.213,0.24749
235,364,151,-0.1,1.1,8.7518e-16,1.0224e-14,0.58785,0.45151,0.15635,0.13878,0.213,0.24749
219,373,158,-0.1,1.1,8.7518e-16,1.0224e-14,0.5801,0.44794,0.15976,0.1367,0.212,0.24734
231,368,151,-0.1,1.1,8.7518e-16,1.0224e-14,0.57991,0.4417,0.15917,0.13537,0.211,0.24719
227,369,154,-0.1,1.1,8.7518e-16,1.0224e-14,0.58034,0.44328,0.15852,0.13542,0.214,0.24764
240,357,153,-0.1,1.1,8.7518e-16,1.0224e-14,0.58111,0.44333,0.16286,0.13064,0.211,0.24719
243,350,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.58317,0.44319,0.16219,0.1303,0.214,0.24764
226,366,158,-0.1,1.1,8.7518e-16,1.0224e-14,0.58282,0.44601,0.1622,0.12828,0.207,0.24652
207,390,153,-0.1,1.1,8.7518e-16,1.0224e-14,0.58057,0.44891,0.16046,0.1317,0.207,0.24652
228,348,174,-0.1,1.1,8.7518e-16,1.0224e-14,0.58763,0.44465,0.15829,0.12983,0.208,0.24669
227,366,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.59145,0.43797,0.1553,0.12822,0.213,0.24749
248,357,145,-0.1,1.1,8.7518e-16,1.0224e-14,0.59409,0.44264,0.15866,0.13347,0.201,0.2454
225,377,148,-0.1,1.1,8.7518e-16,1.0224e-14,0.58822,0.44822,0.15805,0.13732,0.204,0.24598
209,384,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.57866,0.44686,0.15927,0.13295,0.202,0.24559
217,363,170,-0.1,1.1,8.7518e-16,1.0224e-14,0.57438,0.44697,0.16245,0.1323,0.199,0.24499
209,366,175,-0.1,1.1,8.7518e-16,1.0224e-14,0.57589,0.44152,0.16039,0.13142,0.201,0.2454
200,369,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.56876,0.43476,0.16389,0.13092,0.2,0.24519
215,384,151,-0.1,1.1,8.7518e-16,1.0224e-14,0.56433,0.43697,0.16452,0.12682,0.196,0.24434
204,380,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.56695,0.44083,0.16269,0.12364,0.202,0.24559
213,358,179,-0.1,1.1,8.7518e-16,1.0224e-14,0.56701,0.43869,0.16315,0.12606,0.2,0.24519
217,350,183,-0.1,1.1,8.7518e-16,1.0224e-14,0.56608,0.43699,0.15879,0.1262,0.19,0.24294
211,358,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.56824,0.43655,0.16113,0.12295,0.195,0.24412
221,342,187,-0.1,1.1,8.7518e-16,1.0224e-14,0.56454,0.43556,0.16458,0.12286,0.189,0.24269
215,359,176,-0.1,1.1,8.7518e-16,1.0224e-14,0.5618,0.43582,0.16394,0.12248,0.191,0.24318
209,360,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.56536,0.435,0.16174,0.1198,0.197,0.24456
196,382,172,-0.1,1.1,8.7518e-16,1.0224e-14,0.56387,0.43666,0.15764,0.11646,0.199,0.24499
216,346,188,-0.1,1.1,8.7518e-16,1.0224e-14,0.56535,0.43222,0.15531,0.11882,0.2,0.24519
212,376,162,-0.1,1.1,8.7518e-16,1.0224e-14,0.56543,0.43333,0.15341,0.11961,0.197,0.24456
200,391,159,-0.1,1.1,8.7518e-16,1.0224e-14,0.5658,0.43503,0.15511,0.12594,0.193,0.24366
189,384,177,-0.1,1.1,8.7518e-16,1.0224e-14,0.56199,0.43935,0.15273,0.12924,0.194,0.24389
208,363,179,-0.1,1.1,8.7518e-16,1.0224e-14,0.56268,0.4345,0.15365,0.12706,0.191,0.24318
212,371,167,-0.1,1.1,8.7518e-16,1.0224e-14,0.56132,0.43618,0.1552,0.12692,0.198,0.24478
195,375,180,-0.1,1.1,8.7518e-16,1.0224e-14,0.55699,0.43513,0.15663,0.12477,0.19,0.24294
220,360,170,-0.1,1.1,8.7518e-16,1.0224e-14,0.56253,0.4327,0.16035,0.12512,0.192,0.24342
236,350,164,-0.1,1.1,8.7518e-16,1.0224e-14,0.56749,0.43,0.16261,0.12331,0.203,0.24579
220,383,147,-0.1,1.1,8.7518e-16,1.0224e-14,0.57145,0.43652,0.15744,0.1233,0.201,0.2454
236,366,148,-0.1,1.1,8.7518e-16,1.0224e-14,0.57658,0.43748,0.15898,0.12835,0.2,0.24519
231,359,160,-0.1,1.1,8.7518e-16,1.0224e-14,0.57872,0.43799,0.15961,0.1272,0.199,0.24499
234,374,142,-0.1,1.1,8.7518e-16,1.0224e-14,0.57868,0.44055,0.1601,0.12862,0.198,0.24478
227,353,170,-0.1,1.1,8.7518e-16,1.0224e-14,0.57711,0.43958,0.16223,0.12524,0.198,0.24478
208,389,153,-0.1,1.1,8.7518e-16,1.0224e-14,0.57198,0.44197,0.16071,0.12574,0.194,0.24389
224,385,141,-0.1,1.1,8.7518e-16,1.0224e-14,0.57223,0.4439,0.15778,0.12838,0.194,0.24389
224,358,168,-0.1,1.1,8.7518e-16,1.0224e-14,0.57192,0.44319,0.16004,0.13063,0.191,0.24318
236,344,170,-0.1,1.1,8.7518e-16,1.0224e-14,0.57073,0.44225,0.16146,0.12957,0.182,0.24082
215,378,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.57339,0.44413,0.15726,0.13185,0.181,0.24053
207,362,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.56748,0.43711,0.15435,0.12854,0.178,0.23965
220,368,162,-0.1,1.1,8.7518e-16,1.0224e-14,0.57087,0.43711,0.15275,0.13074,0.174,0.23841
212,373,165,-0.1,1.1,8.7518e-16,1.0224e-14,0.56928,0.43871,0.15519,0.13071,0.176,0.23904
226,358,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.5767,0.43824,0.15621,0.12863,0.181,0.24053
240,377,133,-0.1,1.1,8.7518e-16,1.0224e-14,0.58081,0.44297,0.15542,0.13109,0.188,0.24243
217,374,159,-0.1,1.1,8.7518e-16,1.0224e-14,0.57519,0.44271,0.15472,0.12861,0.177,0.23934
207,386,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.57174,0.44696,0.15326,0.13641,0.179,0.23995
214,378,158,-0.1,1.1,8.7518e-16,1.0224e-14,0.56795,0.44501,0.15122,0.13111,0.177,0.23934
232,359,159,-0.1,1.1,8.7518e-16,1.0224e-14,0.57079,0.44445,0.15412,0.13091,0.174,0.23841
218,366,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.57073,0.44408,0.1576,0.13131,0.168,0.23641
203,375,172,-0.1,1.1,8.7518e-16,1.0224e-14,0.56624,0.44484,0.15742,0.13308,0.166,0.2357
192,381,177,-0.1,1.1,8.7518e-16,1.0224e-14,0.56649,0.44431,0.1563,0.13492,0.17,0.23709
198,378,174,-0.1,1.1,8.7518e-16,1.0224e-14,0.56834,0.44868,0.15452,0.13569,0.172,0.23776
205,372,173,-0.1,1.1,8.7518e-16,1.0224e-14,0.56526,0.4459,0.15342,0.13235,0.178,0.23965
202,367,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.56223,0.44601,0.14989,0.12878,0.165,0.23534
203,350,197,-0.1,1.1,8.7518e-16,1.0224e-14,0.55915,0.43935,0.15227,0.12624,0.167,0.23606
183,383,184,-0.1,1.1,8.7518e-16,1.0224e-14,0.55567,0.43647,0.15025,0.12771,0.169,0.23675
185,393,172,-0.1,1.1,8.7518e-16,1.0224e-14,0.5562,0.4391,0.15101,0.12811,0.167,0.23606
171,398,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.54909,0.442,0.1515,0.12654,0.162,0.23423
193,378,179,-0.1,1.1,8.7518e-16,1.0224e-14,0.54933,0.44094,0.1524,0.12183,0.166,0.2357
199,353,198,-0.1,1.1,8.7518e-16,1.0224e-14,0.54857,0.43421,0.15975,0.11795,0.172,0.23776
210,363,177,-0.1,1.1,8.7518e-16,1.0224e-14,0.55179,0.43476,0.1579,0.11975,0.165,0.23534
205,379,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.55534,0.44008,0.15296,0.12627,0.175,0.23872
198,386,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.55556,0.44041,0.15728,0.12721,0.179,0.23995
194,386,170,-0.1,1.1,8.7518e-16,1.0224e-14,0.551,0.44139,0.16044,0.12825,0.177,0.23934
186,363,201,-0.1,1.1,8.7518e-16,1.0224e-14,0.55065,0.43982,0.15941,0.12511,0.178,0.23965
184,377,189,-0.1,1.1,8.7518e-16,1.0224e-14,0.54751,0.436,0.16204,0.12494,0.169,0.23675
222,342,186,-0.1,1.1,8.7518e-16,1.0224e-14,0.55445,0.43294,0.16566,0.12315,0.166,0.2357
200,370,180,-0.1,1.1,8.7518e-16,1.0224e-14,0.55353,0.43558,0.16285,0.12382,0.166,0.2357
209,360,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.55345,0.43488,0.16391,0.12265,0.166,0.2357
196,389,165,-0.1,1.1,8.7518e-16,1.0224e-14,0.55321,0.43938,0.16211,0.12282,0.169,0.23675
186,385,179,-0.1,1.1,8.7518e-16,1.0224e-14,0.55026,0.44353,0.15955,0.12656,0.166,0.2357
196,368,186,-0.1,1.1,8.7518e-16,1.0224e-14,0.55272,0.43911,0.16249,0.12399,0.167,0.23606
189,361,200,-0.1,1.1,8.7518e-16,1.0224e-14,0.5515,0.4367,0.16094,0.12114,0.168,0.23641
193,376,181,-0.1,1.1,8.7518e-16,1.0224e-14,0.55297,0.43325,0.16224,0.12338,0.175,0.23872
186,386,178,-0.1,1.1,8.7518e-16,1.0224e-14,0.547,0.43705,0.16038,0.12393,0.172,0.23776
192,368,190,-0.1,1.1,8.7518e-16,1.0224e-14,0.54666,0.43799,0.15927,0.12194,0.17,0.23709
213,350,187,-0.1,1.1,8.7518e-16,1.0224e-14,0.54994,0.43347,0.1594,0.12156,0.174,0.23841
213,381,156,-0.1,1.1,8.7518e-16,1.0224e-14,0.54918,0.43781,0.15353,0.12333,0.181,0.24053
215,343,192,-0.1,1.1,8.7518e-16,1.0224e-14,0.55872,0.43182,0.15525,0.12317,0.187,0.24217
201,382,167,-0.1,1.1,8.7518e-16,1.0224e-14,0.56118,0.43219,0.15296,0.1226,0.191,0.24318
209,375,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.56039,0.43492,0.15416,0.12394,0.202,0.24559
213,368,169,-0.1,1.1,8.7518e-16,1.0224e-14,0.56419,0.43129,0.15516,0.12638,0.203,0.24579
238,366,146,-0.1,1.1,8.7518e-16,1.0224e-14,0.56721,0.43261,0.15858,0.1283,0.211,0.24719
207,380,163,-0.1,1.1,8.7518e-16,1.0224e-14,0.56775,0.43314,0.15837,0.12796,0.208,0.24669
205,390,155,-0.1,1.1,8.7518e-16,1.0224e-14,0.56727,0.43494,0.15552,0.12798,0.208,0.24669
205,382,163,-0.1,1.1,8.7518e-16,1.0224e-14,0.5691,0.43389,0.15488,0.12672,0.217,0.24806
218,379,153,-0.1,1.1,8.7518e-16,1.0224e-14,0.57018,0.43521,0.15221,0.12536,0.214,0.24764
238,356,156,-0.1,1.1,8.7518e-16,1.0224e-14,0.58051,0.4346,0.15372,0.12804,0.213,0.24749
237,365,148,-0.1,1.1,8.7518e-16,1.0224e-14,0.57936,0.43415,0.15847,0.125,0.221,0.24856
236,368,146,-0.1,1.1,8.7518e-16,1.0224e-14,0.578,0.4321,0.16157,0.12641,0.217,0.24806
249,353,148,-0.1,1.1,8.7518e-16,1.0224e-14,0.57833,0.43606,0.15964,0.12788,0.226,0.24909
201,405,144,-0.1,1.1,8.7518e-16,1.0224e-14,0.57372,0.43896,0.15639,0.12863,0.224,0.24889
219,384,147,-0.1,1.1,8.7518e-16,1.0224e-14,0.58025,0.4427,0.15694,0.12967,0.223,0.24879
235,358,157,-0.1,1.1,8.7518e-16,1.0224e-14,0.57927,0.43783,0.15981,0.12981,0.224,0.24889
217,385,148,-0.1,1.1,8.7518e-16,1.0224e-14,0.574,0.44533,0.16256,0.1338,0.214,0.24764
214,374,162,-0.1,1.1,8.7518e-16,1.0224e-14,0.57588,0.44513,0.15968,0.13179,0.205,0.24616
196,395,159,-0.1,1.1,8.7518e-16,1.0224e-14,0.5702,0.45402,0.15877,0.13171,0.2,0.24519
219,360,171,-0.1,1.1,8.7518e-16,1.0224e-14,0.56796,0.45178,0.16055,0.13407,0.193,0.24366
222,370,158,-0.1,1.1,8.7518e-16,1.0224e-14,0.57025,0.45373,0.15951,0.13668,0.197,0.24456
214,365,171,-0.1,1.1,8.7518e-16,1.0224e-14,0.56829,0.45012,0.16201,0.13403,0.192,0.24342
222,360,168,-0.1,1.1,8.7518e-16,1.0224e-14,0.57138,0.44859,0.16123,0.13314,0.196,0.24434
205,379,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.56843,0.44598,0.16176,0.13466,0.195,0.24412
205,385,160,-0.1,1.1,8.7518e-16,1.0224e-14,0.56569,0.44517,0.16263,0.13366,0.191,0.24318
204,385,161,-0.1,1.1,8.7518e-16,1.0224e-14,0.5619,0.44406,0.16316,0.13182,0.193,0.24366
213,363,174,-0.1,1.1,8.7518e-16,1.0224e-14,0.56197,0.44058,0.16377,0.13185,0.192,0.24342
188,401,161,-0.1,1.1,8.7518e-16,1.0224e-14,0.56175,0.4417,0.16518,0.13132,0.202,0.24559
208,381,161,-0.1,1.1,8.7518e-16,1.0224e-14,0.56077,0.43712,0.16395,0.12993,0.198,0.24478
223,361,166,-0.1,1.1,8.7518e-16,1.0224e-14,0.56408,0.43835,0.15971,0.13002,0.192,0.24342
